id,ad,education,yearsexp,firstname,high,low,call,female,black,college
b,3,4,5,Latonya,0,1,0,1,1,1
b,3,4,5,Meredith,0,1,0,1,0,1
b,3,3,8,Laurie,1,0,0,1,0,0
b,3,3,9,Tamika,1,0,0,1,1,0
b,3,4,5,Brad,1,0,0,0,0,1
b,3,1,4,Latonya,0,1,0,1,1,0
b,3,4,4,Laurie,0,1,0,1,0,1
b,3,4,5,Tanisha,1,0,0,1,1,1
b,3,3,13,Aisha,1,0,0,1,1,0
b,3,4,12,Jill,0,1,0,1,0,1
b,3,4,11,Latonya,0,1,0,1,1,1
b,3,3,12,Laurie,1,0,0,1,0,0
b,3,4,22,Anne,1,0,0,1,0,1
b,3,4,19,Jill,0,1,0,1,0,1
b,3,2,10,Kenya,0,1,0,1,1,0
b,3,3,21,Lakisha,1,0,0,1,1,0
b,3,4,4,Jay,0,1,0,0,0,1
b,3,4,5,Jill,1,0,0,1,0,1
b,3,1,5,Kareem,0,1,0,0,1,0
b,3,4,21,Latoya,1,0,0,1,1,1
b,3,4,5,Leroy,1,0,0,0,1,1
b,3,4,10,Sarah,1,0,0,1,0,1
b,3,4,6,Aisha,0,1,0,1,1,1
b,3,4,8,Laurie,1,0,0,1,0,1
b,3,3,8,Sarah,0,1,0,1,0,0
b,3,3,21,Tamika,1,0,0,1,1,0
b,3,4,5,Jill,1,0,0,1,0,1
b,3,3,9,Keisha,1,0,0,1,1,0
b,3,0,4,Kenya,1,0,0,1,1,0
b,3,4,5,Kristen,1,0,0,1,0,1
b,3,4,5,Anne,0,1,0,1,0,1
b,3,0,4,Anne,1,0,0,1,0,0
b,3,4,5,Darnell,1,0,0,0,1,1
b,3,4,6,Emily,1,0,0,1,0,1
b,3,4,7,Keisha,1,0,0,1,1,1
b,3,4,6,Tanisha,0,1,0,1,1,1
b,3,4,8,Emily,0,1,0,1,0,1
b,3,4,8,Kenya,1,0,0,1,1,1
b,3,4,8,Kristen,1,0,0,1,0,1
b,3,4,7,Latonya,0,1,0,1,1,1
b,3,4,4,Kristen,1,0,0,1,0,1
b,3,4,4,Latoya,1,0,0,1,1,1
b,3,4,5,Tamika,0,1,0,1,1,1
b,3,2,6,Todd,0,1,0,0,0,0
b,3,4,6,Jill,1,0,1,1,0,1
b,3,2,13,Kristen,0,1,1,1,0,0
b,3,4,6,Latoya,1,0,1,1,1,1
b,3,4,2,Tamika,0,1,0,1,1,1
b,3,4,4,Kristen,1,0,1,1,0,1
b,3,0,3,Tamika,1,0,0,1,1,0
b,3,4,3,Aisha,0,1,0,1,1,1
b,3,4,4,Ebony,1,0,0,1,1,1
b,3,4,2,Emily,0,1,0,1,0,1
b,3,4,5,Jill,1,0,0,1,0,1
b,3,4,4,Latoya,1,0,0,1,1,1
b,3,4,4,Laurie,1,0,0,1,0,1
b,3,4,5,Darnell,1,0,0,0,1,1
b,3,4,2,Jay,0,1,0,0,0,1
b,3,2,5,Lakisha,0,1,0,1,1,0
b,3,4,14,Latoya,0,1,0,1,1,1
b,3,4,4,Matthew,1,0,0,0,0,1
b,3,4,6,Meredith,1,0,0,1,0,1
b,3,4,6,Sarah,0,1,0,1,0,1
b,3,4,11,Tamika,1,0,0,1,1,1
b,3,4,10,Allison,1,0,0,1,0,1
b,3,4,10,Ebony,0,1,0,1,1,1
b,3,4,11,Jill,0,1,0,1,0,1
b,3,4,7,Keisha,1,0,0,1,1,1
b,3,0,4,Jamal,1,0,0,0,1,0
b,3,4,4,Meredith,1,0,0,1,0,1
b,3,4,10,Sarah,1,0,0,1,0,1
b,3,4,11,Tanisha,1,0,0,1,1,1
b,3,4,6,Carrie,1,0,0,1,0,1
b,3,4,6,Latoya,1,0,0,1,1,1
b,3,2,4,Allison,1,0,0,1,0,0
b,3,2,6,Hakim,1,0,0,0,1,0
b,3,4,6,Jill,1,0,0,1,0,1
b,3,4,7,Keisha,0,1,0,1,1,1
b,3,4,7,Kristen,0,1,0,1,0,1
b,3,3,7,Tanisha,1,0,0,1,1,0
b,3,4,20,Anne,1,0,0,1,0,1
b,3,4,23,Keisha,0,1,0,1,1,1
b,3,0,4,Kenya,0,1,1,1,1,0
b,3,4,4,Kristen,0,1,1,1,0,1
b,3,4,3,Latonya,1,0,0,1,1,1
b,3,3,7,Sarah,0,1,0,1,0,0
b,3,4,3,Aisha,0,1,0,1,1,1
b,3,4,3,Emily,0,1,0,1,0,1
b,3,4,1,Jay,0,1,0,0,0,1
b,3,3,5,Kristen,1,0,0,1,0,0
b,3,3,3,Latoya,0,1,0,1,1,0
b,3,4,7,Tanisha,1,0,0,1,1,1
b,3,4,7,Anne,1,0,0,1,0,1
b,3,4,4,Carrie,1,0,1,1,0,1
b,3,3,6,Darnell,1,0,0,0,1,0
b,3,4,11,Latoya,0,1,1,1,1,1
b,3,4,22,Laurie,0,1,1,1,0,1
b,3,3,3,Tanisha,1,0,0,1,1,0
b,3,4,8,Anne,1,0,0,1,0,1
b,3,4,2,Darnell,1,0,0,0,1,1
b,3,4,3,Jay,1,0,0,0,0,1
b,3,4,8,Tanisha,1,0,0,1,1,1
b,3,4,4,Carrie,1,0,0,1,0,1
b,3,3,3,Emily,1,0,1,1,0,0
b,3,3,6,Sarah,0,1,0,1,0,0
b,3,4,6,Tamika,0,1,1,1,1,1
b,3,3,16,Tanisha,1,0,0,1,1,0
b,3,4,6,Tremayne,1,0,0,0,1,1
b,3,4,5,Anne,1,0,0,1,0,1
b,3,4,4,Jill,0,1,0,1,0,1
b,3,4,6,Kenya,0,1,0,1,1,1
b,3,3,4,Lakisha,1,0,0,1,1,0
b,3,4,6,Matthew,0,1,0,0,0,1
b,3,4,4,Tamika,0,1,0,1,1,1
b,3,0,4,Matthew,0,1,0,0,0,0
b,3,4,4,Tanisha,0,1,0,1,1,1
b,3,3,8,Anne,1,0,0,1,0,0
b,3,3,8,Latoya,0,1,0,1,1,0
b,3,4,8,Meredith,0,1,0,1,0,1
b,3,3,8,Tamika,1,0,0,1,1,0
b,3,3,6,Aisha,0,1,0,1,1,0
b,3,4,4,Emily,0,1,0,1,0,1
b,3,2,5,Greg,0,1,0,0,0,0
b,3,2,19,Hakim,0,1,0,0,1,0
b,3,3,6,Jill,1,0,0,1,0,0
b,3,3,21,Keisha,1,0,0,1,1,0
b,3,3,8,Kenya,0,1,0,1,1,0
b,3,4,12,Laurie,0,1,0,1,0,1
b,3,3,21,Sarah,1,0,0,1,0,0
b,3,4,7,Tamika,1,0,0,1,1,1
b,3,3,12,Carrie,1,0,0,1,0,0
b,3,4,11,Ebony,1,0,0,1,1,1
b,3,2,2,Jamal,0,1,0,0,1,0
b,3,3,12,Jill,0,1,0,1,0,0
b,3,4,12,Kenya,1,0,0,1,1,1
b,3,4,11,Latoya,0,1,0,1,1,1
b,3,4,15,Meredith,0,1,0,1,0,1
b,3,4,13,Todd,1,0,0,0,0,1
b,3,2,5,Aisha,0,1,0,1,1,0
b,3,4,5,Allison,1,0,0,1,0,1
b,3,2,9,Brad,0,1,0,0,0,0
b,3,3,3,Geoffrey,1,0,0,0,0,0
b,3,4,11,Hakim,1,0,0,0,1,1
b,3,4,6,Latoya,0,1,0,1,1,1
b,3,2,6,Sarah,0,1,0,1,0,0
b,3,4,6,Tanisha,1,0,0,1,1,1
a,3,4,10,Allison,0,1,0,1,0,1
351,3,4,8,Allison,1,0,0,1,0,1
3,3,4,14,Anne,1,0,0,1,0,1
223,3,4,2,Brad,1,0,1,0,0,1
223,3,4,6,Brendan,0,1,1,0,0,1
256,3,4,6,Brendan,0,1,0,0,0,1
3,3,4,26,Brett,0,1,0,0,0,1
256,3,4,8,Brett,1,0,0,0,0,1
223,3,4,8,Darnell,1,0,0,0,1,1
307,3,4,8,Ebony,1,0,0,1,1,1
307,3,4,7,Emily,0,1,0,1,0,1
307,3,4,2,Greg,1,0,0,0,0,1
256,3,4,2,Hakim,1,0,0,0,1,1
283,3,4,14,Jill,1,0,0,1,0,1
368,3,4,14,Kristen,1,0,0,1,0,1
283,3,4,18,Latonya,1,0,0,1,1,1
368,3,4,18,Latonya,1,0,0,1,1,1
395,3,4,2,Latonya,1,0,0,1,1,1
a,3,4,10,Latoya,1,0,0,1,1,1
351,3,4,7,Laurie,0,1,0,1,0,1
395,3,4,6,Meredith,0,1,0,1,0,1
368,3,4,8,Neil,0,1,0,0,0,1
a,3,4,13,Rasheed,0,1,0,0,1,1
351,3,4,2,Rasheed,1,0,0,0,1,1
a,3,4,23,Sarah,1,0,0,1,0,1
223,3,4,7,Tamika,0,1,1,1,1,1
283,3,4,26,Tamika,0,1,0,1,1,1
307,3,4,6,Tamika,0,1,0,1,1,1
351,3,4,6,Tamika,0,1,0,1,1,1
368,3,4,26,Tamika,0,1,0,1,1,1
3,3,4,18,Tamika,1,0,0,1,1,1
283,3,4,8,Todd,0,1,0,0,0,1
395,3,4,8,Todd,1,0,0,0,0,1
3,3,4,8,Tremayne,0,1,0,0,1,1
256,3,4,7,Tyrone,0,1,0,0,1,1
395,3,4,7,Tyrone,0,1,0,0,1,1
b,30,4,4,Ebony,1,0,0,1,1,1
b,30,4,6,Kristen,0,1,0,1,0,1
b,30,4,5,Latoya,0,1,0,1,1,1
b,30,4,3,Sarah,1,0,0,1,0,1
b,30,4,6,Anne,0,1,0,1,0,1
b,30,4,11,Emily,1,0,0,1,0,1
b,30,4,6,Kenya,0,1,0,1,1,1
b,30,4,10,Latoya,1,0,0,1,1,1
b,30,4,14,Allison,0,1,0,1,0,1
b,30,4,6,Ebony,0,1,0,1,1,1
b,30,4,6,Keisha,1,0,0,1,1,1
b,30,4,11,Kristen,1,0,0,1,0,1
205,30,4,8,Brad,0,1,0,0,0,1
205,30,4,14,Brendan,1,0,0,0,0,1
155,30,4,8,Brett,1,0,0,0,0,1
155,30,4,7,Carrie,0,1,0,1,0,1
334,30,4,6,Darnell,0,1,0,0,1,1
100,30,4,8,Ebony,0,1,0,1,1,1
422,30,4,26,Greg,0,1,0,0,0,1
250,30,4,2,Greg,1,0,0,0,0,1
422,30,4,14,Jamal,1,0,0,0,1,1
155,30,4,2,Kareem,1,0,0,0,1,1
155,30,4,6,Keisha,0,1,0,1,1,1
205,30,4,18,Lakisha,1,0,0,1,1,1
205,30,4,26,Latoya,0,1,0,1,1,1
250,30,4,6,Latoya,0,1,0,1,1,1
422,30,4,8,Latoya,0,1,1,1,1,1
334,30,4,8,Laurie,1,0,0,1,0,1
100,30,4,8,Neil,0,1,0,0,0,1
334,30,4,7,Neil,0,1,0,0,0,1
422,30,4,18,Neil,1,0,0,0,0,1
334,30,4,2,Rasheed,1,0,0,0,1,1
250,30,4,7,Sarah,0,1,0,1,0,1
100,30,4,8,Sarah,1,0,0,1,0,1
250,30,4,8,Tanisha,1,0,0,1,1,1
100,30,4,10,Tremayne,1,0,0,0,1,1
b,302,3,13,Carrie,0,1,0,1,0,0
b,302,4,9,Emily,1,0,1,1,0,1
b,302,4,13,Latonya,1,0,1,1,1,1
b,302,3,7,Tanisha,0,1,0,1,1,0
b,303,3,7,Allison,0,1,0,1,0,0
b,303,3,13,Kenya,0,1,0,1,1,0
b,303,4,13,Kristen,1,0,0,1,0,1
b,303,4,14,Latonya,1,0,0,1,1,1
b,304,4,9,Allison,1,0,0,1,0,1
b,304,3,13,Carrie,0,1,0,1,0,0
b,304,4,13,Keisha,1,0,0,1,1,1
b,304,3,7,Tanisha,0,1,0,1,1,0
b,306,3,4,Anne,0,1,0,1,0,0
b,306,3,16,Carrie,1,0,0,1,0,0
b,306,2,16,Lakisha,1,0,0,1,1,0
b,306,3,4,Tanisha,0,1,0,1,1,0
b,308,4,11,Anne,0,1,0,1,0,1
b,308,3,13,Ebony,0,1,0,1,1,0
b,308,4,9,Kenya,1,0,0,1,1,1
b,308,4,8,Meredith,1,0,0,1,0,1
a,30b,4,2,Emily,0,1,0,1,0,1
a,30b,4,13,Geoffrey,1,0,0,0,0,1
a,30b,4,6,Rasheed,0,1,0,0,1,1
a,30b,4,6,Tremayne,1,0,0,0,1,1
b,31,4,11,Ebony,1,0,1,1,1,1
b,31,4,11,Jill,1,0,0,1,0,1
b,31,4,6,Kristen,0,1,0,1,0,1
b,31,4,6,Latonya,0,1,0,1,1,1
b,31,4,14,Anne,0,1,0,1,0,1
b,31,4,11,Keisha,1,0,0,1,1,1
b,31,4,6,Sarah,1,0,0,1,0,1
b,31,4,6,Tanisha,0,1,0,1,1,1
101,31,4,7,Aisha,0,1,0,1,1,1
251,31,4,14,Brad,1,0,0,0,0,1
423,31,4,18,Brett,1,0,0,0,0,1
251,31,4,8,Carrie,0,1,0,1,0,1
101,31,4,8,Carrie,1,0,0,1,0,1
423,31,4,26,Ebony,0,1,0,1,1,1
101,31,4,6,Geoffrey,0,1,0,0,0,1
251,31,4,26,Kareem,0,1,0,0,1,1
101,31,4,2,Kareem,1,0,0,0,1,1
251,31,4,18,Keisha,1,0,0,1,1,1
423,31,4,8,Neil,0,1,0,0,0,1
423,31,4,14,Tremayne,1,0,0,0,1,1
b,310,2,16,Jill,1,0,0,1,0,0
b,310,3,4,Kenya,0,1,0,1,1,0
b,310,4,9,Latonya,1,0,0,1,1,1
b,310,3,1,Laurie,0,1,0,1,0,0
b,313,2,19,Carrie,1,0,0,1,0,0
b,313,3,1,Jill,0,1,0,1,0,0
b,313,3,4,Keisha,0,1,0,1,1,0
b,313,3,16,Kenya,1,0,0,1,1,0
b,314,2,19,Allison,1,0,0,1,0,0
b,314,3,4,Emily,0,1,0,1,0,0
b,314,4,14,Latoya,1,0,0,1,1,1
b,314,3,5,Tanisha,0,1,0,1,1,0
b,315,3,4,Anne,1,0,0,1,0,0
b,315,4,11,Carrie,0,1,0,1,0,1
b,315,4,14,Lakisha,1,0,0,1,1,1
b,315,3,2,Latonya,0,1,0,1,1,0
b,316,3,16,Allison,1,0,0,1,0,0
b,316,4,5,Ebony,1,0,0,1,1,1
b,316,4,7,Meredith,0,1,0,1,0,1
b,316,3,13,Tamika,0,1,0,1,1,0
b,317,3,4,Jill,0,1,0,1,0,0
b,317,3,4,Kristen,1,0,0,1,0,0
b,317,4,5,Latoya,1,0,0,1,1,1
b,317,3,13,Tamika,0,1,0,1,1,0
b,318,3,4,Aisha,0,1,0,1,1,0
b,318,4,8,Lakisha,1,0,0,1,1,1
b,318,3,13,Laurie,0,1,0,1,0,0
b,318,4,9,Meredith,1,0,0,1,0,1
b,319,4,8,Emily,1,0,0,1,0,1
b,319,4,9,Lakisha,1,0,0,1,1,1
b,319,3,13,Sarah,0,1,0,1,0,0
b,319,4,11,Tanisha,0,1,0,1,1,1
a,31b,4,20,Emily,1,0,0,1,0,1
a,31b,4,5,Hakim,1,0,1,0,1,1
a,31b,4,8,Laurie,0,1,0,1,0,1
a,31b,4,13,Tyrone,0,1,0,0,1,1
b,32,4,6,Anne,1,0,0,1,0,1
b,32,4,6,Emily,0,1,0,1,0,1
b,32,4,6,Tamika,0,1,0,1,1,1
b,32,4,6,Tamika,1,0,0,1,1,1
336,32,4,6,Aisha,0,1,0,1,1,1
207,32,4,2,Allison,1,0,0,1,0,1
32,32,4,6,Carrie,0,1,0,1,0,1
252,32,4,8,Emily,1,0,0,1,0,1
336,32,4,8,Emily,1,0,0,1,0,1
252,32,4,8,Geoffrey,0,1,0,0,0,1
157,32,4,2,Greg,1,0,0,0,0,1
157,32,4,7,Hakim,0,1,0,0,1,1
207,32,4,8,Hakim,1,0,0,0,1,1
32,32,4,8,Jay,1,0,0,0,0,1
32,32,4,2,Keisha,1,0,0,1,1,1
207,32,4,7,Lakisha,0,1,0,1,1,1
157,32,4,8,Latoya,1,0,0,1,1,1
157,32,4,6,Laurie,0,1,0,1,0,1
336,32,4,7,Matthew,0,1,0,0,0,1
336,32,4,2,Rasheed,1,0,0,0,1,1
252,32,4,8,Tanisha,0,1,0,1,1,1
207,32,4,6,Todd,0,1,0,0,0,1
32,32,4,7,Tremayne,0,1,0,0,1,1
252,32,4,10,Tyrone,1,0,0,0,1,1
a,32b,4,8,Kristen,0,1,0,1,0,1
a,32b,4,13,Lakisha,0,1,0,1,1,1
a,32b,4,5,Matthew,1,0,0,0,0,1
a,32b,4,20,Tremayne,1,0,0,0,1,1
b,33,4,6,Allison,0,1,0,1,0,1
b,33,4,6,Carrie,1,0,0,1,0,1
b,33,4,14,Kenya,0,1,0,1,1,1
b,33,4,11,Latoya,1,0,0,1,1,1
425,33,4,7,Brad,0,1,0,0,0,1
158,33,4,14,Brendan,1,0,0,0,0,1
158,33,4,26,Brett,0,1,0,0,0,1
103,33,4,26,Carrie,0,1,0,1,0,1
33,33,4,8,Darnell,1,0,0,0,1,1
253,33,4,2,Geoffrey,1,0,0,0,0,1
33,33,4,2,Greg,1,0,0,0,0,1
158,33,4,8,Jamal,0,1,0,0,1,1
425,33,4,2,Jermaine,1,0,0,0,1,1
33,33,4,7,Kareem,0,1,0,0,1,1
337,33,4,7,Keisha,0,1,0,1,1,1
33,33,4,6,Kristen,0,1,0,1,0,1
337,33,4,6,Kristen,0,1,0,1,0,1
253,33,4,7,Latonya,0,1,0,1,1,1
337,33,4,8,Latonya,1,0,0,1,1,1
103,33,4,14,Latoya,1,0,0,1,1,1
103,33,4,18,Laurie,1,0,0,1,0,1
158,33,4,18,Leroy,1,0,0,0,1,1
253,33,4,6,Neil,0,1,0,0,0,1
425,33,4,8,Neil,1,0,0,0,0,1
337,33,4,2,Sarah,1,0,0,1,0,1
425,33,4,6,Tamika,0,1,0,1,1,1
253,33,4,8,Tremayne,1,0,0,0,1,1
103,33,4,8,Tyrone,0,1,0,0,1,1
b,34,4,7,Aisha,1,0,0,1,1,1
b,34,4,3,Allison,0,1,0,1,0,1
b,34,4,4,Jill,1,0,1,1,0,1
b,34,4,3,Tamika,0,1,0,1,1,1
209,34,4,8,Aisha,1,0,0,1,1,1
338,34,4,8,Allison,1,0,0,1,0,1
34,34,2,8,Ebony,0,1,0,1,1,0
159,34,4,2,Ebony,1,0,0,1,1,1
159,34,4,7,Emily,0,1,0,1,0,1
34,34,4,10,Greg,1,0,0,0,0,1
338,34,4,2,Hakim,1,0,0,0,1,1
209,34,4,2,Jill,1,0,0,1,0,1
159,34,4,6,Kareem,0,1,0,0,1,1
338,34,4,6,Keisha,0,1,0,1,1,1
426,34,4,13,Lakisha,0,1,1,1,1,1
209,34,4,6,Laurie,0,1,0,1,0,1
34,34,1,10,Laurie,0,1,0,1,0,0
426,34,4,20,Matthew,1,0,1,0,0,1
426,34,4,8,Meredith,0,1,1,1,0,1
338,34,4,7,Neil,0,1,0,0,0,1
426,34,4,5,Rasheed,1,0,0,0,1,1
159,34,4,8,Sarah,1,0,0,1,0,1
209,34,4,7,Tanisha,0,1,0,1,1,1
34,34,4,6,Tyrone,1,0,0,0,1,1
a,34b,4,18,Ebony,1,0,1,1,1,1
a,34b,4,26,Jill,0,1,0,1,0,1
a,34b,4,14,Matthew,1,0,0,0,0,1
a,34b,4,8,Tremayne,0,1,0,0,1,1
b,35,4,11,Carrie,1,0,0,1,0,1
b,35,4,6,Ebony,1,0,0,1,1,1
b,35,4,14,Jill,0,1,0,1,0,1
b,35,4,6,Tamika,0,1,0,1,1,1
35,35,4,7,Brad,0,1,0,0,0,1
339,35,4,8,Brad,1,0,0,0,0,1
160,35,4,7,Geoffrey,0,1,0,0,0,1
35,35,4,6,Kareem,0,1,0,0,1,1
160,35,4,6,Keisha,0,1,0,1,1,1
210,35,4,8,Keisha,0,1,0,1,1,1
210,35,4,8,Kenya,1,0,0,1,1,1
210,35,4,8,Kristen,0,1,0,1,0,1
339,35,4,7,Lakisha,0,1,0,1,1,1
35,35,4,2,Lakisha,1,0,0,1,1,1
210,35,4,10,Laurie,1,0,0,1,0,1
105,35,4,6,Leroy,0,1,1,0,1,1
35,35,4,8,Meredith,1,0,0,1,0,1
339,35,4,6,Neil,0,1,0,0,0,1
160,35,4,8,Neil,1,0,0,0,0,1
105,35,4,2,Rasheed,1,0,0,0,1,1
160,35,4,2,Rasheed,1,0,0,0,1,1
339,35,4,2,Rasheed,1,0,0,0,1,1
105,35,4,8,Sarah,1,0,0,1,0,1
105,35,4,7,Todd,0,1,0,0,0,1
36,36,4,6,Aisha,0,1,0,1,1,1
161,36,4,7,Allison,0,1,0,1,0,1
340,36,4,6,Anne,0,1,0,1,0,1
211,36,4,7,Brad,0,1,0,0,0,1
340,36,4,2,Carrie,1,0,0,1,0,1
340,36,4,7,Kareem,0,1,0,0,1,1
36,36,4,8,Keisha,1,0,0,1,1,1
161,36,4,8,Kenya,1,0,0,1,1,1
36,36,4,2,Kristen,1,0,0,1,0,1
211,36,4,2,Lakisha,1,0,0,1,1,1
211,36,4,6,Latoya,0,1,0,1,1,1
36,36,4,7,Matthew,0,1,0,0,0,1
161,36,4,2,Meredith,1,0,0,1,0,1
211,36,4,8,Neil,1,0,0,0,0,1
340,36,4,8,Tremayne,1,0,0,0,1,1
161,36,4,6,Tyrone,0,1,0,0,1,1
107,37,4,8,Brendan,0,1,0,0,0,1
341,37,4,8,Carrie,1,0,0,1,0,1
37,37,4,8,Geoffrey,1,0,0,0,0,1
37,37,4,2,Jamal,1,0,0,0,1,1
107,37,4,8,Jill,1,0,0,1,0,1
37,37,4,6,Kareem,0,1,0,0,1,1
341,37,4,7,Kristen,0,1,0,1,0,1
107,37,4,8,Latoya,0,1,0,1,1,1
341,37,4,2,Latoya,1,0,0,1,1,1
341,37,4,6,Leroy,0,1,0,0,1,1
37,37,4,7,Matthew,0,1,0,0,0,1
107,37,4,10,Tanisha,1,0,0,1,1,1
213,38,4,6,Brendan,0,1,0,0,0,1
213,38,4,8,Greg,1,0,0,0,0,1
38,38,4,18,Kareem,1,0,0,0,1,1
38,38,4,26,Kenya,0,1,0,1,1,1
213,38,4,7,Latonya,0,1,0,1,1,1
38,38,4,14,Laurie,1,0,0,1,0,1
38,38,4,8,Meredith,0,1,0,1,0,1
213,38,4,2,Tremayne,1,0,0,0,1,1
a,38b,4,6,Emily,0,1,0,1,0,1
a,38b,4,7,Hakim,0,1,0,0,1,1
a,38b,4,2,Latoya,1,0,0,1,1,1
a,38b,4,8,Todd,1,0,0,0,0,1
39,39,4,7,Aisha,0,1,0,1,1,1
343,39,4,8,Ebony,0,1,1,1,1,1
343,39,4,26,Geoffrey,0,1,1,0,0,1
164,39,4,7,Jamal,0,1,0,0,1,1
39,39,4,2,Jermaine,1,0,0,0,1,1
164,39,4,8,Lakisha,1,0,0,1,1,1
164,39,4,6,Meredith,0,1,0,1,0,1
39,39,4,8,Meredith,1,0,0,1,0,1
39,39,4,6,Neil,0,1,0,0,0,1
164,39,4,2,Sarah,1,0,0,1,0,1
343,39,4,18,Sarah,1,0,1,1,0,1
343,39,4,14,Tyrone,1,0,1,0,1,1
a,3b,4,20,Jermaine,0,1,0,0,1,1
a,3b,4,26,Jill,0,1,0,1,0,1
a,3b,4,10,Kristen,1,0,1,1,0,1
a,3b,4,14,Leroy,1,0,0,0,1,1
b,4,4,8,Allison,1,0,0,1,0,1
b,4,4,8,Latonya,1,0,0,1,1,1
b,4,3,12,Aisha,1,0,0,1,1,0
b,4,3,8,Allison,0,1,0,1,0,0
b,4,4,4,Brett,1,0,0,0,0,1
b,4,4,11,Carrie,1,0,0,1,0,1
b,4,0,4,Kenya,1,0,0,1,1,0
b,4,4,12,Latoya,0,1,0,1,1,1
b,4,3,8,Aisha,1,0,0,1,1,0
b,4,4,5,Anne,1,0,0,1,0,1
b,4,4,4,Jill,0,1,0,1,0,1
b,4,3,4,Tanisha,0,1,0,1,1,0
b,4,4,5,Brad,1,0,1,0,0,1
b,4,4,6,Emily,0,1,1,1,0,1
b,4,4,7,Jermaine,0,1,1,0,1,1
b,4,4,5,Lakisha,1,0,1,1,1,1
b,4,2,5,Allison,0,1,0,1,0,0
b,4,2,7,Leroy,0,1,1,0,1,0
b,4,4,4,Allison,0,1,0,1,0,1
b,4,4,9,Carrie,1,0,0,1,0,1
b,4,2,3,Jay,1,0,0,0,0,0
b,4,4,12,Keisha,1,0,0,1,1,1
b,4,4,13,Lakisha,0,1,0,1,1,1
b,4,3,4,Latonya,1,0,0,1,1,0
b,4,4,14,Meredith,0,1,0,1,0,1
b,4,4,3,Tyrone,0,1,0,0,1,1
b,4,4,6,Anne,0,1,0,1,0,1
b,4,4,6,Keisha,0,1,0,1,1,1
b,4,3,7,Meredith,1,0,0,1,0,0
b,4,3,7,Tanisha,1,0,0,1,1,0
b,4,4,6,Anne,0,1,0,1,0,1
b,4,4,6,Darnell,0,1,0,0,1,1
b,4,3,8,Ebony,0,1,0,1,1,0
b,4,4,5,Emily,0,1,0,1,0,1
b,4,3,9,Sarah,1,0,0,1,0,0
b,4,4,8,Tanisha,1,0,0,1,1,1
b,4,3,6,Allison,1,0,0,1,0,0
b,4,4,5,Emily,0,1,1,1,0,1
b,4,4,5,Latonya,0,1,1,1,1,1
b,4,3,5,Latoya,1,0,0,1,1,0
b,4,3,7,Allison,1,0,0,1,0,0
b,4,4,5,Anne,0,1,0,1,0,1
b,4,4,4,Jamal,0,1,0,0,1,1
b,4,4,6,Jermaine,1,0,0,0,1,1
b,4,3,13,Emily,1,0,0,1,0,0
b,4,4,11,Lakisha,1,0,0,1,1,1
b,4,4,10,Latoya,0,1,0,1,1,1
b,4,4,11,Meredith,0,1,0,1,0,1
b,4,3,10,Allison,1,0,1,1,0,0
b,4,3,6,Brett,1,0,0,0,0,0
b,4,3,21,Kenya,1,0,0,1,1,0
b,4,4,6,Latoya,1,0,0,1,1,1
b,4,4,4,Leroy,0,1,0,0,1,1
b,4,4,5,Todd,0,1,0,0,0,1
b,4,4,25,Anne,0,1,0,1,0,1
b,4,4,21,Anne,1,0,0,1,0,1
b,4,3,4,Ebony,0,1,0,1,1,0
b,4,4,8,Tanisha,1,0,0,1,1,1
b,4,4,5,Aisha,1,0,0,1,1,1
b,4,4,5,Brendan,1,0,0,0,0,1
b,4,4,6,Brett,0,1,0,0,0,1
b,4,4,4,Carrie,1,0,0,1,0,1
b,4,4,4,Darnell,1,0,0,0,1,1
b,4,4,6,Ebony,0,1,0,1,1,1
b,4,3,7,Ebony,0,1,0,1,1,0
b,4,4,5,Kristen,0,1,0,1,0,1
b,4,4,6,Aisha,0,1,0,1,1,1
b,4,4,5,Greg,0,1,0,0,0,1
b,4,4,4,Jill,0,1,0,1,0,1
b,4,4,4,Kenya,0,1,0,1,1,1
b,4,3,5,Meredith,1,0,0,1,0,0
b,4,4,6,Tanisha,1,0,0,1,1,1
b,4,4,5,Jamal,0,1,0,0,1,1
b,4,0,2,Neil,0,1,0,0,0,0
b,4,4,4,Brendan,1,0,0,0,0,1
b,4,4,7,Jamal,0,1,0,0,1,1
b,4,4,3,Todd,0,1,0,0,0,1
b,4,4,12,Tyrone,1,0,0,0,1,1
b,4,2,4,Todd,0,1,1,0,0,0
b,4,4,5,Tyrone,0,1,1,0,1,1
b,4,4,6,Emily,1,0,0,1,0,1
b,4,4,6,Emily,1,0,0,1,0,1
b,4,4,5,Jermaine,1,0,0,0,1,1
b,4,4,6,Kenya,0,1,0,1,1,1
b,4,4,6,Lakisha,1,0,0,1,1,1
b,4,4,5,Leroy,0,1,0,0,1,1
b,4,4,6,Meredith,0,1,1,1,0,1
b,4,4,2,Sarah,0,1,0,1,0,1
b,4,4,6,Ebony,1,0,0,1,1,1
b,4,4,6,Emily,1,0,0,1,0,1
b,4,4,6,Jill,0,1,0,1,0,1
b,4,4,4,Jill,1,0,0,1,0,1
b,4,4,6,Keisha,0,1,0,1,1,1
b,4,1,4,Keisha,0,1,0,1,1,0
b,4,3,5,Latoya,1,0,0,1,1,0
b,4,4,4,Meredith,0,1,0,1,0,1
b,4,4,6,Aisha,0,1,1,1,1,1
b,4,2,4,Darnell,0,1,1,0,1,0
