yearsexp,firstname,high_quality,call,female,black,boston,college,income_in_city
5,"Brad",1,0,0,0,0,1,6.3153
4,"Latonya",0,0,1,1,0,0,6.3153
4,"Laurie",0,0,1,0,0,1,6.3153
5,"Tanisha",1,0,1,1,0,1,6.3153
13,"Aisha",1,0,1,1,0,0,6.3153
12,"Jill",0,0,1,0,0,1,6.3153
11,"Latonya",0,0,1,1,0,1,6.3153
12,"Laurie",1,0,1,0,0,0,6.3153
22,"Anne",1,0,1,0,0,1,6.3153
19,"Jill",0,0,1,0,0,1,6.3153
10,"Kenya",0,0,1,1,0,0,6.3153
21,"Lakisha",1,0,1,1,0,0,6.3153
4,"Jay",0,0,0,0,0,1,6.3153
5,"Jill",1,0,1,0,0,1,6.3153
5,"Kareem",0,0,0,1,0,0,6.3153
21,"Latoya",1,0,1,1,0,1,6.3153
5,"Leroy",1,0,0,1,0,1,6.3153
10,"Sarah",1,0,1,0,0,1,6.3153
6,"Aisha",0,0,1,1,0,1,6.3153
8,"Laurie",1,0,1,0,0,1,6.3153
8,"Sarah",0,0,1,0,0,0,6.3153
21,"Tamika",1,0,1,1,0,0,6.3153
5,"Jill",1,0,1,0,0,1,6.3153
9,"Keisha",1,0,1,1,0,0,6.3153
4,"Kenya",1,0,1,1,0,0,6.3153
5,"Kristen",1,0,1,0,0,1,6.3153
5,"Anne",0,0,1,0,0,1,6.3153
4,"Anne",1,0,1,0,0,0,6.3153
5,"Darnell",1,0,0,1,0,1,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
7,"Keisha",1,0,1,1,0,1,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
8,"Emily",0,0,1,0,0,1,6.3153
8,"Kenya",1,0,1,1,0,1,6.3153
8,"Kristen",1,0,1,0,0,1,6.3153
7,"Latonya",0,0,1,1,0,1,6.3153
4,"Kristen",1,0,1,0,0,1,6.3153
4,"Latoya",1,0,1,1,0,1,6.3153
5,"Tamika",0,0,1,1,0,1,6.3153
6,"Todd",0,0,0,0,0,0,6.3153
6,"Jill",1,1,1,0,0,1,6.3153
13,"Kristen",0,1,1,0,0,0,6.3153
6,"Latoya",1,1,1,1,0,1,6.3153
2,"Tamika",0,0,1,1,0,1,6.3153
4,"Kristen",1,1,1,0,0,1,6.3153
3,"Tamika",1,0,1,1,0,0,6.3153
3,"Aisha",0,0,1,1,0,1,6.3153
4,"Ebony",1,0,1,1,0,1,6.3153
2,"Emily",0,0,1,0,0,1,6.3153
5,"Jill",1,0,1,0,0,1,6.3153
4,"Latoya",1,0,1,1,0,1,6.3153
4,"Laurie",1,0,1,0,0,1,6.3153
5,"Darnell",1,0,0,1,0,1,6.3153
2,"Jay",0,0,0,0,0,1,6.3153
5,"Lakisha",0,0,1,1,0,0,6.3153
14,"Latoya",0,0,1,1,0,1,6.3153
4,"Matthew",1,0,0,0,0,1,6.3153
6,"Meredith",1,0,1,0,0,1,6.3153
6,"Sarah",0,0,1,0,0,1,6.3153
11,"Tamika",1,0,1,1,0,1,6.3153
10,"Allison",1,0,1,0,0,1,6.3153
10,"Ebony",0,0,1,1,0,1,6.3153
11,"Jill",0,0,1,0,0,1,6.3153
7,"Keisha",1,0,1,1,0,1,6.3153
4,"Jamal",1,0,0,1,0,0,6.3153
4,"Meredith",1,0,1,0,0,1,6.3153
10,"Sarah",1,0,1,0,0,1,6.3153
11,"Tanisha",1,0,1,1,0,1,6.3153
6,"Carrie",1,0,1,0,0,1,6.3153
6,"Latoya",1,0,1,1,0,1,6.3153
4,"Allison",1,0,1,0,0,0,6.3153
6,"Hakim",1,0,0,1,0,0,6.3153
6,"Jill",1,0,1,0,0,1,6.3153
7,"Keisha",0,0,1,1,0,1,6.3153
7,"Kristen",0,0,1,0,0,1,6.3153
7,"Tanisha",1,0,1,1,0,0,6.3153
20,"Anne",1,0,1,0,0,1,6.3153
23,"Keisha",0,0,1,1,0,1,6.3153
4,"Kenya",0,1,1,1,0,0,6.3153
4,"Kristen",0,1,1,0,0,1,6.3153
3,"Latonya",1,0,1,1,0,1,6.3153
7,"Sarah",0,0,1,0,0,0,6.3153
3,"Aisha",0,0,1,1,0,1,6.3153
3,"Emily",0,0,1,0,0,1,6.3153
1,"Jay",0,0,0,0,0,1,6.3153
5,"Kristen",1,0,1,0,0,0,6.3153
3,"Latoya",0,0,1,1,0,0,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
7,"Anne",1,0,1,0,0,1,6.3153
4,"Carrie",1,1,1,0,0,1,6.3153
6,"Darnell",1,0,0,1,0,0,6.3153
11,"Latoya",0,1,1,1,0,1,6.3153
22,"Laurie",0,1,1,0,0,1,6.3153
3,"Tanisha",1,0,1,1,0,0,6.3153
8,"Anne",1,0,1,0,0,1,6.3153
2,"Darnell",1,0,0,1,0,1,6.3153
3,"Jay",1,0,0,0,0,1,6.3153
8,"Tanisha",1,0,1,1,0,1,6.3153
4,"Carrie",1,0,1,0,0,1,6.3153
3,"Emily",1,1,1,0,0,0,6.3153
6,"Sarah",0,0,1,0,0,0,6.3153
6,"Tamika",0,1,1,1,0,1,6.3153
16,"Tanisha",1,0,1,1,0,0,6.3153
6,"Tremayne",1,0,0,1,0,1,6.3153
5,"Anne",1,0,1,0,0,1,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
6,"Kenya",0,0,1,1,0,1,6.3153
4,"Lakisha",1,0,1,1,0,0,6.3153
6,"Matthew",0,0,0,0,0,1,6.3153
4,"Tamika",0,0,1,1,0,1,6.3153
4,"Matthew",0,0,0,0,0,0,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
8,"Anne",1,0,1,0,0,0,6.3153
8,"Latoya",0,0,1,1,0,0,6.3153
8,"Meredith",0,0,1,0,0,1,6.3153
8,"Tamika",1,0,1,1,0,0,6.3153
6,"Aisha",0,0,1,1,0,0,6.3153
4,"Emily",0,0,1,0,0,1,6.3153
5,"Greg",0,0,0,0,0,0,6.3153
19,"Hakim",0,0,0,1,0,0,6.3153
6,"Jill",1,0,1,0,0,0,6.3153
21,"Keisha",1,0,1,1,0,0,6.3153
8,"Kenya",0,0,1,1,0,0,6.3153
12,"Laurie",0,0,1,0,0,1,6.3153
21,"Sarah",1,0,1,0,0,0,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
12,"Carrie",1,0,1,0,0,0,6.3153
11,"Ebony",1,0,1,1,0,1,6.3153
2,"Jamal",0,0,0,1,0,0,6.3153
12,"Jill",0,0,1,0,0,0,6.3153
12,"Kenya",1,0,1,1,0,1,6.3153
11,"Latoya",0,0,1,1,0,1,6.3153
15,"Meredith",0,0,1,0,0,1,6.3153
13,"Todd",1,0,0,0,0,1,6.3153
5,"Aisha",0,0,1,1,0,0,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
9,"Brad",0,0,0,0,0,0,6.3153
3,"Geoffrey",1,0,0,0,0,0,6.3153
11,"Hakim",1,0,0,1,0,1,6.3153
6,"Latoya",0,0,1,1,0,1,6.3153
6,"Sarah",0,0,1,0,0,0,6.3153
6,"Tanisha",1,0,1,1,0,1,6.3153
10,"Allison",0,0,1,0,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
14,"Anne",1,0,1,0,1,1,5.3657
2,"Brad",1,1,0,0,1,1,5.3657
6,"Brendan",0,1,0,0,1,1,5.3657
6,"Brendan",0,0,0,0,1,1,5.3657
26,"Brett",0,0,0,0,1,1,5.3657
8,"Brett",1,0,0,0,1,1,5.3657
8,"Darnell",1,0,0,1,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
7,"Emily",0,0,1,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
2,"Hakim",1,0,0,1,1,1,5.3657
14,"Jill",1,0,1,0,1,1,5.3657
14,"Kristen",1,0,1,0,1,1,5.3657
18,"Latonya",1,0,1,1,1,1,5.3657
18,"Latonya",1,0,1,1,1,1,5.3657
2,"Latonya",1,0,1,1,1,1,5.3657
10,"Latoya",1,0,1,1,1,1,5.3657
7,"Laurie",0,0,1,0,1,1,5.3657
6,"Meredith",0,0,1,0,1,1,5.3657
8,"Neil",0,0,0,0,1,1,5.3657
13,"Rasheed",0,0,0,1,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
23,"Sarah",1,0,1,0,1,1,5.3657
7,"Tamika",0,1,1,1,1,1,5.3657
26,"Tamika",0,0,1,1,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
26,"Tamika",0,0,1,1,1,1,5.3657
18,"Tamika",1,0,1,1,1,1,5.3657
8,"Todd",0,0,0,0,1,1,5.3657
8,"Todd",1,0,0,0,1,1,5.3657
8,"Tremayne",0,0,0,1,1,1,5.3657
7,"Tyrone",0,0,0,1,1,1,5.3657
7,"Tyrone",0,0,0,1,1,1,5.3657
4,"Ebony",1,0,1,1,0,1,6.3153
6,"Kristen",0,0,1,0,0,1,6.3153
5,"Latoya",0,0,1,1,0,1,6.3153
3,"Sarah",1,0,1,0,0,1,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
11,"Emily",1,0,1,0,0,1,6.3153
6,"Kenya",0,0,1,1,0,1,6.3153
10,"Latoya",1,0,1,1,0,1,6.3153
14,"Allison",0,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
6,"Keisha",1,0,1,1,0,1,6.3153
11,"Kristen",1,0,1,0,0,1,6.3153
8,"Brad",0,0,0,0,1,1,5.3657
14,"Brendan",1,0,0,0,1,1,5.3657
8,"Brett",1,0,0,0,1,1,5.3657
7,"Carrie",0,0,1,0,1,1,5.3657
6,"Darnell",0,0,0,1,1,1,5.3657
8,"Ebony",0,0,1,1,1,1,5.3657
26,"Greg",0,0,0,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
14,"Jamal",1,0,0,1,1,1,5.3657
2,"Kareem",1,0,0,1,1,1,5.3657
6,"Keisha",0,0,1,1,1,1,5.3657
18,"Lakisha",1,0,1,1,1,1,5.3657
26,"Latoya",0,0,1,1,1,1,5.3657
6,"Latoya",0,0,1,1,1,1,5.3657
8,"Latoya",0,1,1,1,1,1,5.3657
8,"Laurie",1,0,1,0,1,1,5.3657
8,"Neil",0,0,0,0,1,1,5.3657
7,"Neil",0,0,0,0,1,1,5.3657
18,"Neil",1,0,0,0,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
7,"Sarah",0,0,1,0,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
8,"Tanisha",1,0,1,1,1,1,5.3657
10,"Tremayne",1,0,0,1,1,1,5.3657
13,"Carrie",0,0,1,0,1,0,5.3657
9,"Emily",1,1,1,0,1,1,5.3657
13,"Latonya",1,1,1,1,1,1,5.3657
7,"Tanisha",0,0,1,1,1,0,5.3657
7,"Allison",0,0,1,0,1,0,5.3657
13,"Kenya",0,0,1,1,1,0,5.3657
13,"Kristen",1,0,1,0,1,1,5.3657
14,"Latonya",1,0,1,1,1,1,5.3657
9,"Allison",1,0,1,0,1,1,5.3657
13,"Carrie",0,0,1,0,1,0,5.3657
13,"Keisha",1,0,1,1,1,1,5.3657
7,"Tanisha",0,0,1,1,1,0,5.3657
4,"Anne",0,0,1,0,1,0,5.3657
16,"Carrie",1,0,1,0,1,0,5.3657
16,"Lakisha",1,0,1,1,1,0,5.3657
4,"Tanisha",0,0,1,1,1,0,5.3657
11,"Anne",0,0,1,0,1,1,5.3657
13,"Ebony",0,0,1,1,1,0,5.3657
9,"Kenya",1,0,1,1,1,1,5.3657
8,"Meredith",1,0,1,0,1,1,5.3657
2,"Emily",0,0,1,0,1,1,5.3657
13,"Geoffrey",1,0,0,0,1,1,5.3657
6,"Rasheed",0,0,0,1,1,1,5.3657
6,"Tremayne",1,0,0,1,1,1,5.3657
11,"Ebony",1,1,1,1,0,1,6.3153
11,"Jill",1,0,1,0,0,1,6.3153
6,"Kristen",0,0,1,0,0,1,6.3153
6,"Latonya",0,0,1,1,0,1,6.3153
14,"Anne",0,0,1,0,0,1,6.3153
11,"Keisha",1,0,1,1,0,1,6.3153
6,"Sarah",1,0,1,0,0,1,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
7,"Aisha",0,0,1,1,1,1,5.3657
14,"Brad",1,0,0,0,1,1,5.3657
18,"Brett",1,0,0,0,1,1,5.3657
8,"Carrie",0,0,1,0,1,1,5.3657
8,"Carrie",1,0,1,0,1,1,5.3657
26,"Ebony",0,0,1,1,1,1,5.3657
6,"Geoffrey",0,0,0,0,1,1,5.3657
26,"Kareem",0,0,0,1,1,1,5.3657
2,"Kareem",1,0,0,1,1,1,5.3657
18,"Keisha",1,0,1,1,1,1,5.3657
8,"Neil",0,0,0,0,1,1,5.3657
14,"Tremayne",1,0,0,1,1,1,5.3657
16,"Jill",1,0,1,0,1,0,5.3657
4,"Kenya",0,0,1,1,1,0,5.3657
9,"Latonya",1,0,1,1,1,1,5.3657
1,"Laurie",0,0,1,0,1,0,5.3657
19,"Carrie",1,0,1,0,1,0,5.3657
1,"Jill",0,0,1,0,1,0,5.3657
4,"Keisha",0,0,1,1,1,0,5.3657
16,"Kenya",1,0,1,1,1,0,5.3657
19,"Allison",1,0,1,0,1,0,5.3657
4,"Emily",0,0,1,0,1,0,5.3657
14,"Latoya",1,0,1,1,1,1,5.3657
5,"Tanisha",0,0,1,1,1,0,5.3657
4,"Anne",1,0,1,0,1,0,5.3657
11,"Carrie",0,0,1,0,1,1,5.3657
14,"Lakisha",1,0,1,1,1,1,5.3657
2,"Latonya",0,0,1,1,1,0,5.3657
16,"Allison",1,0,1,0,1,0,5.3657
5,"Ebony",1,0,1,1,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
13,"Tamika",0,0,1,1,1,0,5.3657
4,"Jill",0,0,1,0,1,0,5.3657
4,"Kristen",1,0,1,0,1,0,5.3657
5,"Latoya",1,0,1,1,1,1,5.3657
13,"Tamika",0,0,1,1,1,0,5.3657
4,"Aisha",0,0,1,1,1,0,5.3657
8,"Lakisha",1,0,1,1,1,1,5.3657
13,"Laurie",0,0,1,0,1,0,5.3657
9,"Meredith",1,0,1,0,1,1,5.3657
8,"Emily",1,0,1,0,1,1,5.3657
9,"Lakisha",1,0,1,1,1,1,5.3657
13,"Sarah",0,0,1,0,1,0,5.3657
11,"Tanisha",0,0,1,1,1,1,5.3657
20,"Emily",1,0,1,0,1,1,5.3657
5,"Hakim",1,1,0,1,1,1,5.3657
8,"Laurie",0,0,1,0,1,1,5.3657
13,"Tyrone",0,0,0,1,1,1,5.3657
6,"Anne",1,0,1,0,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
6,"Tamika",0,0,1,1,0,1,6.3153
6,"Tamika",1,0,1,1,0,1,6.3153
6,"Aisha",0,0,1,1,1,1,5.3657
2,"Allison",1,0,1,0,1,1,5.3657
6,"Carrie",0,0,1,0,1,1,5.3657
8,"Emily",1,0,1,0,1,1,5.3657
8,"Emily",1,0,1,0,1,1,5.3657
8,"Geoffrey",0,0,0,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
8,"Hakim",1,0,0,1,1,1,5.3657
8,"Jay",1,0,0,0,1,1,5.3657
2,"Keisha",1,0,1,1,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
8,"Latoya",1,0,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
8,"Tanisha",0,0,1,1,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
7,"Tremayne",0,0,0,1,1,1,5.3657
10,"Tyrone",1,0,0,1,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
13,"Lakisha",0,0,1,1,1,1,5.3657
5,"Matthew",1,0,0,0,1,1,5.3657
20,"Tremayne",1,0,0,1,1,1,5.3657
6,"Allison",0,0,1,0,0,1,6.3153
6,"Carrie",1,0,1,0,0,1,6.3153
14,"Kenya",0,0,1,1,0,1,6.3153
11,"Latoya",1,0,1,1,0,1,6.3153
7,"Brad",0,0,0,0,1,1,5.3657
14,"Brendan",1,0,0,0,1,1,5.3657
26,"Brett",0,0,0,0,1,1,5.3657
26,"Carrie",0,0,1,0,1,1,5.3657
8,"Darnell",1,0,0,1,1,1,5.3657
2,"Geoffrey",1,0,0,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
8,"Jamal",0,0,0,1,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
7,"Kareem",0,0,0,1,1,1,5.3657
7,"Keisha",0,0,1,1,1,1,5.3657
6,"Kristen",0,0,1,0,1,1,5.3657
6,"Kristen",0,0,1,0,1,1,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
14,"Latoya",1,0,1,1,1,1,5.3657
18,"Laurie",1,0,1,0,1,1,5.3657
18,"Leroy",1,0,0,1,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
2,"Sarah",1,0,1,0,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
8,"Tremayne",1,0,0,1,1,1,5.3657
8,"Tyrone",0,0,0,1,1,1,5.3657
7,"Aisha",1,0,1,1,0,1,6.3153
3,"Allison",0,0,1,0,0,1,6.3153
4,"Jill",1,1,1,0,0,1,6.3153
3,"Tamika",0,0,1,1,0,1,6.3153
8,"Aisha",1,0,1,1,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
8,"Ebony",0,0,1,1,1,0,5.3657
2,"Ebony",1,0,1,1,1,1,5.3657
7,"Emily",0,0,1,0,1,1,5.3657
10,"Greg",1,0,0,0,1,1,5.3657
2,"Hakim",1,0,0,1,1,1,5.3657
2,"Jill",1,0,1,0,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
6,"Keisha",0,0,1,1,1,1,5.3657
13,"Lakisha",0,1,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
10,"Laurie",0,0,1,0,1,0,5.3657
20,"Matthew",1,1,0,0,1,1,5.3657
8,"Meredith",0,1,1,0,1,1,5.3657
7,"Neil",0,0,0,0,1,1,5.3657
5,"Rasheed",1,0,0,1,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
7,"Tanisha",0,0,1,1,1,1,5.3657
6,"Tyrone",1,0,0,1,1,1,5.3657
18,"Ebony",1,1,1,1,1,1,5.3657
26,"Jill",0,0,1,0,1,1,5.3657
14,"Matthew",1,0,0,0,1,1,5.3657
8,"Tremayne",0,0,0,1,1,1,5.3657
11,"Carrie",1,0,1,0,0,1,6.3153
6,"Ebony",1,0,1,1,0,1,6.3153
14,"Jill",0,0,1,0,0,1,6.3153
6,"Tamika",0,0,1,1,0,1,6.3153
7,"Brad",0,0,0,0,1,1,5.3657
8,"Brad",1,0,0,0,1,1,5.3657
7,"Geoffrey",0,0,0,0,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
6,"Keisha",0,0,1,1,1,1,5.3657
8,"Keisha",0,0,1,1,1,1,5.3657
8,"Kenya",1,0,1,1,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
2,"Lakisha",1,0,1,1,1,1,5.3657
10,"Laurie",1,0,1,0,1,1,5.3657
6,"Leroy",0,1,0,1,1,1,5.3657
8,"Meredith",1,0,1,0,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
7,"Todd",0,0,0,0,1,1,5.3657
6,"Aisha",0,0,1,1,1,1,5.3657
7,"Allison",0,0,1,0,1,1,5.3657
6,"Anne",0,0,1,0,1,1,5.3657
7,"Brad",0,0,0,0,1,1,5.3657
2,"Carrie",1,0,1,0,1,1,5.3657
7,"Kareem",0,0,0,1,1,1,5.3657
8,"Keisha",1,0,1,1,1,1,5.3657
8,"Kenya",1,0,1,1,1,1,5.3657
2,"Kristen",1,0,1,0,1,1,5.3657
2,"Lakisha",1,0,1,1,1,1,5.3657
6,"Latoya",0,0,1,1,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
2,"Meredith",1,0,1,0,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
8,"Tremayne",1,0,0,1,1,1,5.3657
6,"Tyrone",0,0,0,1,1,1,5.3657
8,"Brendan",0,0,0,0,1,1,5.3657
8,"Carrie",1,0,1,0,1,1,5.3657
8,"Geoffrey",1,0,0,0,1,1,5.3657
2,"Jamal",1,0,0,1,1,1,5.3657
8,"Jill",1,0,1,0,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
7,"Kristen",0,0,1,0,1,1,5.3657
8,"Latoya",0,0,1,1,1,1,5.3657
2,"Latoya",1,0,1,1,1,1,5.3657
6,"Leroy",0,0,0,1,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
10,"Tanisha",1,0,1,1,1,1,5.3657
6,"Brendan",0,0,0,0,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
18,"Kareem",1,0,0,1,1,1,5.3657
26,"Kenya",0,0,1,1,1,1,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
14,"Laurie",1,0,1,0,1,1,5.3657
8,"Meredith",0,0,1,0,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
6,"Emily",0,0,1,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
2,"Latoya",1,0,1,1,1,1,5.3657
8,"Todd",1,0,0,0,1,1,5.3657
7,"Aisha",0,0,1,1,1,1,5.3657
8,"Ebony",0,1,1,1,1,1,5.3657
26,"Geoffrey",0,1,0,0,1,1,5.3657
7,"Jamal",0,0,0,1,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
8,"Lakisha",1,0,1,1,1,1,5.3657
6,"Meredith",0,0,1,0,1,1,5.3657
8,"Meredith",1,0,1,0,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
2,"Sarah",1,0,1,0,1,1,5.3657
18,"Sarah",1,1,1,0,1,1,5.3657
14,"Tyrone",1,1,0,1,1,1,5.3657
20,"Jermaine",0,0,0,1,1,1,5.3657
26,"Jill",0,0,1,0,1,1,5.3657
10,"Kristen",1,1,1,0,1,1,5.3657
14,"Leroy",1,0,0,1,1,1,5.3657
8,"Allison",1,0,1,0,0,1,6.3153
8,"Latonya",1,0,1,1,0,1,6.3153
12,"Aisha",1,0,1,1,0,0,6.3153
8,"Allison",0,0,1,0,0,0,6.3153
4,"Brett",1,0,0,0,0,1,6.3153
11,"Carrie",1,0,1,0,0,1,6.3153
4,"Kenya",1,0,1,1,0,0,6.3153
12,"Latoya",0,0,1,1,0,1,6.3153
8,"Aisha",1,0,1,1,0,0,6.3153
5,"Anne",1,0,1,0,0,1,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
4,"Tanisha",0,0,1,1,0,0,6.3153
5,"Brad",1,1,0,0,0,1,6.3153
6,"Emily",0,1,1,0,0,1,6.3153
7,"Jermaine",0,1,0,1,0,1,6.3153
5,"Lakisha",1,1,1,1,0,1,6.3153
5,"Allison",0,0,1,0,0,0,6.3153
7,"Leroy",0,1,0,1,0,0,6.3153
4,"Allison",0,0,1,0,0,1,6.3153
9,"Carrie",1,0,1,0,0,1,6.3153
3,"Jay",1,0,0,0,0,0,6.3153
12,"Keisha",1,0,1,1,0,1,6.3153
13,"Lakisha",0,0,1,1,0,1,6.3153
4,"Latonya",1,0,1,1,0,0,6.3153
14,"Meredith",0,0,1,0,0,1,6.3153
3,"Tyrone",0,0,0,1,0,1,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
6,"Keisha",0,0,1,1,0,1,6.3153
7,"Meredith",1,0,1,0,0,0,6.3153
7,"Tanisha",1,0,1,1,0,0,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
6,"Darnell",0,0,0,1,0,1,6.3153
8,"Ebony",0,0,1,1,0,0,6.3153
5,"Emily",0,0,1,0,0,1,6.3153
9,"Sarah",1,0,1,0,0,0,6.3153
8,"Tanisha",1,0,1,1,0,1,6.3153
6,"Allison",1,0,1,0,0,0,6.3153
5,"Emily",0,1,1,0,0,1,6.3153
5,"Latonya",0,1,1,1,0,1,6.3153
5,"Latoya",1,0,1,1,0,0,6.3153
7,"Allison",1,0,1,0,0,0,6.3153
5,"Anne",0,0,1,0,0,1,6.3153
4,"Jamal",0,0,0,1,0,1,6.3153
6,"Jermaine",1,0,0,1,0,1,6.3153
13,"Emily",1,0,1,0,0,0,6.3153
11,"Lakisha",1,0,1,1,0,1,6.3153
10,"Latoya",0,0,1,1,0,1,6.3153
11,"Meredith",0,0,1,0,0,1,6.3153
10,"Allison",1,1,1,0,0,0,6.3153
6,"Brett",1,0,0,0,0,0,6.3153
21,"Kenya",1,0,1,1,0,0,6.3153
6,"Latoya",1,0,1,1,0,1,6.3153
4,"Leroy",0,0,0,1,0,1,6.3153
5,"Todd",0,0,0,0,0,1,6.3153
25,"Anne",0,0,1,0,0,1,6.3153
21,"Anne",1,0,1,0,0,1,6.3153
4,"Ebony",0,0,1,1,0,0,6.3153
8,"Tanisha",1,0,1,1,0,1,6.3153
5,"Aisha",1,0,1,1,0,1,6.3153
5,"Brendan",1,0,0,0,0,1,6.3153
6,"Brett",0,0,0,0,0,1,6.3153
4,"Carrie",1,0,1,0,0,1,6.3153
4,"Darnell",1,0,0,1,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
7,"Ebony",0,0,1,1,0,0,6.3153
5,"Kristen",0,0,1,0,0,1,6.3153
6,"Aisha",0,0,1,1,0,1,6.3153
5,"Greg",0,0,0,0,0,1,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
4,"Kenya",0,0,1,1,0,1,6.3153
5,"Meredith",1,0,1,0,0,0,6.3153
6,"Tanisha",1,0,1,1,0,1,6.3153
5,"Jamal",0,0,0,1,0,1,6.3153
2,"Neil",0,0,0,0,0,0,6.3153
4,"Brendan",1,0,0,0,0,1,6.3153
7,"Jamal",0,0,0,1,0,1,6.3153
3,"Todd",0,0,0,0,0,1,6.3153
12,"Tyrone",1,0,0,1,0,1,6.3153
4,"Todd",0,1,0,0,0,0,6.3153
5,"Tyrone",0,1,0,1,0,1,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
5,"Jermaine",1,0,0,1,0,1,6.3153
6,"Kenya",0,0,1,1,0,1,6.3153
6,"Lakisha",1,0,1,1,0,1,6.3153
5,"Leroy",0,0,0,1,0,1,6.3153
6,"Meredith",0,1,1,0,0,1,6.3153
2,"Sarah",0,0,1,0,0,1,6.3153
6,"Ebony",1,0,1,1,0,1,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
6,"Jill",0,0,1,0,0,1,6.3153
4,"Jill",1,0,1,0,0,1,6.3153
6,"Keisha",0,0,1,1,0,1,6.3153
4,"Keisha",0,0,1,1,0,0,6.3153
5,"Latoya",1,0,1,1,0,0,6.3153
4,"Meredith",0,0,1,0,0,1,6.3153
6,"Aisha",0,1,1,1,0,1,6.3153
4,"Darnell",0,1,0,1,0,0,6.3153
5,"Ebony",1,0,1,1,0,1,6.3153
6,"Jay",1,0,0,0,0,0,6.3153
9,"Jill",1,0,1,0,0,1,6.3153
3,"Keisha",1,0,1,1,0,1,6.3153
